"Alpha","age","Age_Category","Condition","Chance","Amount","response_self","SID"
0.99092972873349,14.38611111,"14-17","BA",50,100,"chance","25"
0.99092972873349,14.38611111,"14-17","BA",50,30,"certain","25"
0.99092972873349,14.38611111,"14-17","BA",25,50,"certain","25"
0.99092972873349,14.38611111,"14-17","BA",25,40,"certain","25"
0.99092972873349,14.38611111,"14-17","BA",10,20,"chance","25"
0.436002530501728,13.73333333,"13-Dec","BA",50,40,"certain","26"
0.436002530501728,13.73333333,"13-Dec","BA",75,100,"certain","26"
0.436002530501728,13.73333333,"13-Dec","BA",75,10,"certain","26"
0.436002530501728,13.73333333,"13-Dec","BA",10,100,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",25,30,"certain","26"
0.436002530501728,13.73333333,"13-Dec","BA",25,20,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",90,20,"certain","26"
0.436002530501728,13.73333333,"13-Dec","BA",10,40,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",90,10,"certain","26"
0.436002530501728,13.73333333,"13-Dec","BA",90,100,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",90,40,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",75,40,"certain","26"
0.436002530501728,13.73333333,"13-Dec","BA",25,10,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",75,20,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",10,30,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",90,50,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",25,100,"certain","26"
0.436002530501728,13.73333333,"13-Dec","BA",50,20,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",50,5,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",75,50,"certain","26"
0.436002530501728,13.73333333,"13-Dec","BA",10,50,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",10,20,"certain","26"
0.436002530501728,13.73333333,"13-Dec","BA",10,5,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",90,5,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",50,10,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",25,5,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",25,50,"certain","26"
0.436002530501728,13.73333333,"13-Dec","BA",90,30,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",50,50,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",75,30,"certain","26"
0.436002530501728,13.73333333,"13-Dec","BA",75,5,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",25,40,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",50,100,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",10,10,"chance","26"
0.436002530501728,13.73333333,"13-Dec","BA",50,30,"certain","26"
0.613071940323854,15.94444444,"14-17","BA",25,5,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",50,20,"certain","27"
0.613071940323854,15.94444444,"14-17","BA",75,100,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",75,40,"certain","27"
0.613071940323854,15.94444444,"14-17","BA",25,20,"certain","27"
0.613071940323854,15.94444444,"14-17","BA",75,20,"certain","27"
0.613071940323854,15.94444444,"14-17","BA",50,40,"certain","27"
0.613071940323854,15.94444444,"14-17","BA",25,10,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",10,5,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",25,30,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",75,10,"certain","27"
0.613071940323854,15.94444444,"14-17","BA",25,100,"certain","27"
0.613071940323854,15.94444444,"14-17","BA",50,5,"certain","27"
0.613071940323854,15.94444444,"14-17","BA",10,50,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",75,5,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",25,50,"certain","27"
0.613071940323854,15.94444444,"14-17","BA",90,40,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",50,30,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",50,10,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",90,100,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",90,50,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",75,50,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",10,10,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",75,30,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",90,5,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",50,50,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",25,40,"certain","27"
0.613071940323854,15.94444444,"14-17","BA",10,30,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",50,100,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",90,10,"certain","27"
0.613071940323854,15.94444444,"14-17","BA",10,20,"certain","27"
0.613071940323854,15.94444444,"14-17","BA",10,100,"chance","27"
0.613071940323854,15.94444444,"14-17","BA",90,30,"certain","27"
0.613071940323854,15.94444444,"14-17","BA",90,20,"certain","27"
0.613071940323854,15.94444444,"14-17","BA",10,40,"chance","27"
1.07449112727078,15.59444444,"14-17","BA",10,5,"certain","28"
1.07449112727078,15.59444444,"14-17","BA",50,40,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",25,5,"certain","28"
1.07449112727078,15.59444444,"14-17","BA",75,5,"certain","28"
1.07449112727078,15.59444444,"14-17","BA",75,20,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",90,40,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",25,30,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",50,50,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",25,10,"certain","28"
1.07449112727078,15.59444444,"14-17","BA",75,50,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",25,20,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",10,30,"certain","28"
1.07449112727078,15.59444444,"14-17","BA",50,30,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",10,10,"certain","28"
1.07449112727078,15.59444444,"14-17","BA",90,30,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",75,40,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",75,100,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",75,10,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",90,20,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",25,100,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",50,20,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",90,100,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",50,5,"certain","28"
1.07449112727078,15.59444444,"14-17","BA",90,50,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",10,50,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",75,30,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",50,10,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",10,20,"certain","28"
1.07449112727078,15.59444444,"14-17","BA",90,10,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",90,5,"certain","28"
1.07449112727078,15.59444444,"14-17","BA",25,50,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",10,40,"certain","28"
1.07449112727078,15.59444444,"14-17","BA",50,100,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",10,100,"chance","28"
1.07449112727078,15.59444444,"14-17","BA",25,40,"chance","28"
0.0686962696973417,12.80277778,"13-Dec","BA",25,10,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",50,20,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",10,30,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",25,100,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",25,30,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",10,5,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",10,40,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",90,50,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",25,50,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",75,10,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",75,20,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",90,40,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",75,50,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",25,20,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",10,50,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",10,10,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",90,20,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",90,5,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",50,50,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",50,30,"certain","29"
0.0686962696973417,12.80277778,"13-Dec","BA",75,100,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",50,5,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",25,40,"certain","29"
0.0686962696973417,12.80277778,"13-Dec","BA",75,5,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",10,20,"certain","29"
0.0686962696973417,12.80277778,"13-Dec","BA",75,40,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",50,10,"certain","29"
0.0686962696973417,12.80277778,"13-Dec","BA",50,40,"certain","29"
0.0686962696973417,12.80277778,"13-Dec","BA",50,100,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",90,100,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",25,5,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",90,10,"certain","29"
0.0686962696973417,12.80277778,"13-Dec","BA",90,30,"certain","29"
0.0686962696973417,12.80277778,"13-Dec","BA",10,100,"chance","29"
0.0686962696973417,12.80277778,"13-Dec","BA",75,30,"chance","29"
0.284233197009465,12.94444444,"13-Dec","BA",50,20,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",25,100,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",25,20,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",10,40,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",75,100,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",75,10,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",10,5,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",50,30,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",75,40,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",10,50,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",90,40,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",75,5,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",75,20,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",90,10,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",10,20,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",90,50,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",10,30,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",25,30,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",75,50,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",90,20,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",50,50,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",90,100,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",50,5,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",10,100,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",90,5,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",25,10,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",25,5,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",75,30,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",50,100,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",90,30,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",10,10,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",50,40,"certain","30"
0.284233197009465,12.94444444,"13-Dec","BA",25,40,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",25,50,"chance","30"
0.284233197009465,12.94444444,"13-Dec","BA",50,10,"certain","30"
0.60433940249972,14.72777778,"14-17","BA",75,100,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",90,40,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",75,40,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",25,100,"certain","31"
0.60433940249972,14.72777778,"14-17","BA",25,20,"certain","31"
0.60433940249972,14.72777778,"14-17","BA",25,30,"certain","31"
0.60433940249972,14.72777778,"14-17","BA",10,5,"certain","31"
0.60433940249972,14.72777778,"14-17","BA",75,20,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",75,10,"certain","31"
0.60433940249972,14.72777778,"14-17","BA",25,50,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",25,10,"certain","31"
0.60433940249972,14.72777778,"14-17","BA",90,50,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",90,20,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",90,100,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",90,5,"certain","31"
0.60433940249972,14.72777778,"14-17","BA",50,5,"certain","31"
0.60433940249972,14.72777778,"14-17","BA",25,5,"certain","31"
0.60433940249972,14.72777778,"14-17","BA",75,50,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",50,20,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",50,30,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",25,40,"certain","31"
0.60433940249972,14.72777778,"14-17","BA",50,50,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",75,5,"certain","31"
0.60433940249972,14.72777778,"14-17","BA",10,30,"certain","31"
0.60433940249972,14.72777778,"14-17","BA",10,100,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",10,50,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",10,40,"certain","31"
0.60433940249972,14.72777778,"14-17","BA",90,10,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",10,20,"certain","31"
0.60433940249972,14.72777778,"14-17","BA",50,40,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",90,30,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",50,100,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",50,10,"certain","31"
0.60433940249972,14.72777778,"14-17","BA",75,30,"chance","31"
0.60433940249972,14.72777778,"14-17","BA",10,10,"certain","31"
0.216611509292858,14.28888889,"14-17","BA",75,100,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",90,40,"certain","32"
0.216611509292858,14.28888889,"14-17","BA",25,10,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",75,20,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",50,20,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",25,20,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",25,30,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",75,10,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",25,5,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",25,100,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",75,40,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",50,5,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",90,100,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",75,30,"certain","32"
0.216611509292858,14.28888889,"14-17","BA",90,20,"certain","32"
0.216611509292858,14.28888889,"14-17","BA",50,10,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",10,30,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",10,100,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",50,100,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",25,40,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",50,30,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",50,50,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",10,40,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",50,40,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",90,50,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",90,5,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",25,50,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",75,5,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",90,30,"certain","32"
0.216611509292858,14.28888889,"14-17","BA",10,50,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",10,20,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",10,10,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",90,10,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",10,5,"chance","32"
0.216611509292858,14.28888889,"14-17","BA",75,50,"chance","32"
0.909315666787658,14.25555556,"14-17","BA",25,5,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",25,20,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",25,30,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",10,100,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",10,50,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",75,5,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",25,100,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",75,10,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",90,5,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",75,100,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",90,40,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",25,10,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",90,100,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",75,20,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",10,5,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",75,30,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",50,50,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",50,30,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",90,50,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",50,40,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",10,30,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",50,20,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",10,20,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",90,10,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",25,40,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",50,100,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",25,50,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",50,10,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",75,40,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",50,5,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",10,40,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",10,10,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",75,50,"chance","33"
0.909315666787658,14.25555556,"14-17","BA",90,20,"certain","33"
0.909315666787658,14.25555556,"14-17","BA",90,30,"chance","33"
0.647918390603751,14.11944444,"14-17","BA",10,5,"certain","34"
0.647918390603751,14.11944444,"14-17","BA",75,100,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",25,30,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",25,100,"certain","34"
0.647918390603751,14.11944444,"14-17","BA",10,40,"certain","34"
0.647918390603751,14.11944444,"14-17","BA",25,5,"certain","34"
0.647918390603751,14.11944444,"14-17","BA",75,5,"certain","34"
0.647918390603751,14.11944444,"14-17","BA",25,10,"certain","34"
0.647918390603751,14.11944444,"14-17","BA",75,10,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",90,40,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",90,5,"certain","34"
0.647918390603751,14.11944444,"14-17","BA",75,20,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",25,20,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",90,20,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",10,50,"certain","34"
0.647918390603751,14.11944444,"14-17","BA",50,20,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",75,50,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",90,50,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",10,20,"certain","34"
0.647918390603751,14.11944444,"14-17","BA",90,10,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",75,40,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",10,30,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",10,100,"certain","34"
0.647918390603751,14.11944444,"14-17","BA",50,100,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",75,30,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",90,30,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",50,50,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",50,30,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",90,100,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",50,5,"certain","34"
0.647918390603751,14.11944444,"14-17","BA",25,40,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",25,50,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",50,40,"chance","34"
0.647918390603751,14.11944444,"14-17","BA",10,10,"certain","34"
0.647918390603751,14.11944444,"14-17","BA",50,10,"chance","34"
0.794662282065644,16.94722222,"14-17","BA",50,40,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",25,20,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",90,20,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",25,10,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",75,20,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",50,20,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",90,50,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",90,40,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",25,40,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",75,10,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",75,30,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",10,40,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",10,100,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",25,30,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",90,5,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",50,5,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",10,5,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",90,100,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",10,20,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",50,30,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",10,10,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",10,50,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",90,10,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",25,5,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",75,5,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",50,10,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",10,30,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",75,40,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",90,30,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",75,50,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",50,100,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",75,100,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",50,50,"chance","35"
0.794662282065644,16.94722222,"14-17","BA",25,50,"certain","35"
0.794662282065644,16.94722222,"14-17","BA",25,100,"chance","35"
0.409261477110346,17.20277778,"14-17","BA",25,20,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",50,20,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",50,40,"certain","36"
0.409261477110346,17.20277778,"14-17","BA",50,50,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",90,50,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",50,5,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",25,10,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",75,20,"certain","36"
0.409261477110346,17.20277778,"14-17","BA",25,50,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",75,40,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",75,10,"certain","36"
0.409261477110346,17.20277778,"14-17","BA",90,40,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",10,10,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",90,20,"certain","36"
0.409261477110346,17.20277778,"14-17","BA",90,100,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",75,100,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",25,100,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",10,40,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",90,5,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",75,30,"certain","36"
0.409261477110346,17.20277778,"14-17","BA",10,20,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",50,30,"certain","36"
0.409261477110346,17.20277778,"14-17","BA",10,5,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",25,40,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",50,10,"certain","36"
0.409261477110346,17.20277778,"14-17","BA",75,5,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",25,30,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",25,5,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",10,50,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",10,100,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",90,30,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",90,10,"certain","36"
0.409261477110346,17.20277778,"14-17","BA",10,30,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",75,50,"chance","36"
0.409261477110346,17.20277778,"14-17","BA",50,100,"chance","36"
0.272404423592405,12.27777778,"13-Dec","BA",50,40,"chance","37"
0.272404423592405,12.27777778,"13-Dec","BA",50,20,"chance","37"
0.272404423592405,12.27777778,"13-Dec","BA",75,10,"certain","37"
0.272404423592405,12.27777778,"13-Dec","BA",25,20,"certain","37"
0.272404423592405,12.27777778,"13-Dec","BA",90,40,"chance","37"
0.272404423592405,12.27777778,"13-Dec","BA",25,30,"chance","37"
0.272404423592405,12.27777778,"13-Dec","BA",75,100,"chance","37"
0.272404423592405,12.27777778,"13-Dec","BA",25,50,"certain","37"
0.272404423592405,12.27777778,"13-Dec","BA",75,20,"chance","37"
0.272404423592405,12.27777778,"13-Dec","BA",90,5,"chance","37"
0.272404423592405,12.27777778,"13-Dec","BA",50,10,"chance","37"
0.272404423592405,12.27777778,"13-Dec","BA",25,10,"chance","37"
0.272404423592405,12.27777778,"13-Dec","BA",10,30,"certain","37"
0.272404423592405,12.27777778,"13-Dec","BA",50,30,"certain","37"
0.272404423592405,12.27777778,"13-Dec","BA",75,30,"certain","37"
0.272404423592405,12.27777778,"13-Dec","BA",75,5,"chance","37"
0.272404423592405,12.27777778,"13-Dec","BA",75,40,"chance","37"
0.272404423592405,12.27777778,"13-Dec","BA",50,5,"certain","37"
0.272404423592405,12.27777778,"13-Dec","BA",25,5,"certain","37"
0.272404423592405,12.27777778,"13-Dec","BA",10,5,"certain","37"
0.272404423592405,12.27777778,"13-Dec","BA",90,30,"chance","37"
0.272404423592405,12.27777778,"13-Dec","BA",50,50,"certain","37"
0.272404423592405,12.27777778,"13-Dec","BA",90,100,"chance","37"
0.272404423592405,12.27777778,"13-Dec","BA",90,20,"certain","37"
