"","SID","age","Age_Category","Condition","Chance","Amount","response_self"
"890","YF028",13.73333333,"13-Dec","FP",50,5,"certain"
"891","YF028",13.73333333,"13-Dec","FP",75,100,"chance"
"892","YF028",13.73333333,"13-Dec","FP",50,40,"chance"
"893","YF028",13.73333333,"13-Dec","FP",90,40,"chance"
"894","YF028",13.73333333,"13-Dec","FP",75,5,"certain"
"895","YF028",13.73333333,"13-Dec","FP",10,50,"certain"
"896","YF028",13.73333333,"13-Dec","FP",10,40,"certain"
"897","YF028",13.73333333,"13-Dec","FP",75,20,"chance"
"898","YF028",13.73333333,"13-Dec","FP",25,5,"certain"
"899","YF028",13.73333333,"13-Dec","FP",50,30,"certain"
"900","YF028",13.73333333,"13-Dec","FP",25,40,"certain"
"901","YF028",13.73333333,"13-Dec","FP",75,40,"chance"
"902","YF028",13.73333333,"13-Dec","FP",90,100,"chance"
"903","YF028",13.73333333,"13-Dec","FP",25,20,"certain"
"904","YF028",13.73333333,"13-Dec","FP",10,10,"certain"
"905","YF028",13.73333333,"13-Dec","FP",50,10,"certain"
"906","YF028",13.73333333,"13-Dec","FP",10,100,"certain"
"907","YF028",13.73333333,"13-Dec","FP",50,50,"chance"
"908","YF028",13.73333333,"13-Dec","FP",25,50,"certain"
"909","YF028",13.73333333,"13-Dec","FP",90,30,"chance"
"910","YF028",13.73333333,"13-Dec","FP",90,10,"chance"
"911","YF029",15.94444444,"14-17","FP",50,20,"chance"
"912","YF029",15.94444444,"14-17","FP",25,10,"certain"
"913","YF029",15.94444444,"14-17","FP",90,20,"chance"
"914","YF029",15.94444444,"14-17","FP",25,30,"certain"
"915","YF029",15.94444444,"14-17","FP",75,100,"chance"
"916","YF029",15.94444444,"14-17","FP",25,5,"certain"
"917","YF029",15.94444444,"14-17","FP",10,20,"certain"
"918","YF029",15.94444444,"14-17","FP",75,50,"chance"
"919","YF029",15.94444444,"14-17","FP",50,100,"chance"
"920","YF029",15.94444444,"14-17","FP",90,40,"chance"
"921","YF029",15.94444444,"14-17","FP",50,5,"certain"
"922","YF029",15.94444444,"14-17","FP",75,20,"chance"
"923","YF029",15.94444444,"14-17","FP",90,5,"certain"
"924","YF029",15.94444444,"14-17","FP",10,30,"certain"
"925","YF029",15.94444444,"14-17","FP",25,50,"chance"
"926","YF029",15.94444444,"14-17","FP",75,10,"certain"
"927","YF029",15.94444444,"14-17","FP",10,100,"certain"
"928","YF029",15.94444444,"14-17","FP",90,10,"chance"
"929","YF029",15.94444444,"14-17","FP",75,30,"chance"
"930","YF029",15.94444444,"14-17","FP",25,100,"chance"
"931","YF029",15.94444444,"14-17","FP",50,40,"chance"
"932","YF029",15.94444444,"14-17","FP",10,5,"certain"
"933","YF029",15.94444444,"14-17","FP",50,50,"chance"
"934","YF029",15.94444444,"14-17","FP",25,40,"certain"
"935","YF029",15.94444444,"14-17","FP",75,5,"certain"
"936","YF029",15.94444444,"14-17","FP",50,10,"certain"
"937","YF029",15.94444444,"14-17","FP",10,40,"certain"
"938","YF029",15.94444444,"14-17","FP",90,30,"chance"
"939","YF029",15.94444444,"14-17","FP",10,10,"certain"
"940","YF029",15.94444444,"14-17","FP",50,30,"chance"
"941","YF029",15.94444444,"14-17","FP",10,50,"certain"
"942","YF029",15.94444444,"14-17","FP",75,40,"chance"
"943","YF029",15.94444444,"14-17","FP",90,50,"chance"
"944","YF029",15.94444444,"14-17","FP",25,20,"certain"
"945","YF029",15.94444444,"14-17","FP",90,100,"chance"
"946","YF030",15.59444444,"14-17","FP",25,100,"chance"
"947","YF030",15.59444444,"14-17","FP",90,20,"chance"
"948","YF030",15.59444444,"14-17","FP",75,10,"chance"
"949","YF030",15.59444444,"14-17","FP",25,30,"chance"
"950","YF030",15.59444444,"14-17","FP",50,20,"chance"
"951","YF030",15.59444444,"14-17","FP",10,20,"certain"
"952","YF030",15.59444444,"14-17","FP",10,100,"chance"
"953","YF030",15.59444444,"14-17","FP",75,100,"chance"
"954","YF030",15.59444444,"14-17","FP",90,5,"certain"
"955","YF030",15.59444444,"14-17","FP",90,50,"chance"
"956","YF030",15.59444444,"14-17","FP",10,40,"certain"
"957","YF030",15.59444444,"14-17","FP",50,40,"chance"
"958","YF030",15.59444444,"14-17","FP",50,5,"certain"
"959","YF030",15.59444444,"14-17","FP",25,20,"chance"
"960","YF030",15.59444444,"14-17","FP",10,30,"certain"
"961","YF030",15.59444444,"14-17","FP",25,10,"certain"
"962","YF030",15.59444444,"14-17","FP",75,5,"certain"
"963","YF030",15.59444444,"14-17","FP",50,100,"chance"
"964","YF030",15.59444444,"14-17","FP",10,50,"chance"
"965","YF030",15.59444444,"14-17","FP",25,40,"chance"
"966","YF030",15.59444444,"14-17","FP",10,5,"certain"
"967","YF030",15.59444444,"14-17","FP",75,20,"chance"
"968","YF030",15.59444444,"14-17","FP",90,40,"chance"
"969","YF030",15.59444444,"14-17","FP",50,30,"chance"
"970","YF030",15.59444444,"14-17","FP",25,5,"certain"
"971","YF030",15.59444444,"14-17","FP",90,30,"chance"
"972","YF030",15.59444444,"14-17","FP",90,10,"chance"
"973","YF030",15.59444444,"14-17","FP",75,40,"chance"
"974","YF030",15.59444444,"14-17","FP",50,50,"chance"
"975","YF030",15.59444444,"14-17","FP",75,30,"chance"
"976","YF030",15.59444444,"14-17","FP",90,100,"chance"
"977","YF030",15.59444444,"14-17","FP",75,50,"chance"
"978","YF030",15.59444444,"14-17","FP",50,10,"chance"
"979","YF030",15.59444444,"14-17","FP",25,50,"chance"
"980","YF030",15.59444444,"14-17","FP",10,10,"certain"
"981","YF031",12.80277778,"13-Dec","FP",50,40,"certain"
"982","YF031",12.80277778,"13-Dec","FP",10,20,"certain"
"983","YF031",12.80277778,"13-Dec","FP",75,10,"certain"
"984","YF031",12.80277778,"13-Dec","FP",25,50,"certain"
"985","YF031",12.80277778,"13-Dec","FP",50,5,"certain"
"986","YF031",12.80277778,"13-Dec","FP",10,40,"certain"
"987","YF031",12.80277778,"13-Dec","FP",75,50,"certain"
"988","YF031",12.80277778,"13-Dec","FP",50,30,"certain"
"989","YF031",12.80277778,"13-Dec","FP",90,100,"chance"
"990","YF031",12.80277778,"13-Dec","FP",50,20,"certain"
"991","YF031",12.80277778,"13-Dec","FP",90,5,"certain"
"992","YF031",12.80277778,"13-Dec","FP",75,20,"certain"
"993","YF031",12.80277778,"13-Dec","FP",90,30,"chance"
"994","YF031",12.80277778,"13-Dec","FP",90,20,"chance"
"995","YF031",12.80277778,"13-Dec","FP",10,30,"certain"
"996","YF031",12.80277778,"13-Dec","FP",75,40,"certain"
"997","YF031",12.80277778,"13-Dec","FP",10,5,"certain"
"998","YF031",12.80277778,"13-Dec","FP",90,40,"certain"
"999","YF031",12.80277778,"13-Dec","FP",90,10,"certain"
"1000","YF031",12.80277778,"13-Dec","FP",25,20,"certain"
"1001","YF031",12.80277778,"13-Dec","FP",25,5,"certain"
"1002","YF031",12.80277778,"13-Dec","FP",10,50,"certain"
"1003","YF031",12.80277778,"13-Dec","FP",10,10,"certain"
"1004","YF031",12.80277778,"13-Dec","FP",50,50,"certain"
"1005","YF031",12.80277778,"13-Dec","FP",10,100,"certain"
"1006","YF031",12.80277778,"13-Dec","FP",75,5,"certain"
"1007","YF031",12.80277778,"13-Dec","FP",25,10,"certain"
"1008","YF031",12.80277778,"13-Dec","FP",90,50,"chance"
"1009","YF031",12.80277778,"13-Dec","FP",50,100,"certain"
"1010","YF031",12.80277778,"13-Dec","FP",50,10,"certain"
"1011","YF031",12.80277778,"13-Dec","FP",75,30,"certain"
"1012","YF031",12.80277778,"13-Dec","FP",25,100,"certain"
"1013","YF031",12.80277778,"13-Dec","FP",25,40,"certain"
"1014","YF031",12.80277778,"13-Dec","FP",75,100,"certain"
"1015","YF031",12.80277778,"13-Dec","FP",25,30,"certain"
"1016","YF032",12.94444444,"13-Dec","FP",25,30,"certain"
"1017","YF032",12.94444444,"13-Dec","FP",75,40,"chance"
"1018","YF032",12.94444444,"13-Dec","FP",10,40,"certain"
"1019","YF032",12.94444444,"13-Dec","FP",50,100,"chance"
"1020","YF032",12.94444444,"13-Dec","FP",90,20,"chance"
"1021","YF032",12.94444444,"13-Dec","FP",10,100,"certain"
"1022","YF032",12.94444444,"13-Dec","FP",75,30,"chance"
"1023","YF032",12.94444444,"13-Dec","FP",25,10,"certain"
"1024","YF032",12.94444444,"13-Dec","FP",75,100,"chance"
"1025","YF032",12.94444444,"13-Dec","FP",10,5,"certain"
"1026","YF032",12.94444444,"13-Dec","FP",50,20,"certain"
"1027","YF032",12.94444444,"13-Dec","FP",75,5,"certain"
"1028","YF032",12.94444444,"13-Dec","FP",25,5,"certain"
"1029","YF032",12.94444444,"13-Dec","FP",50,50,"certain"
"1030","YF032",12.94444444,"13-Dec","FP",25,100,"certain"
"1031","YF032",12.94444444,"13-Dec","FP",75,10,"chance"
"1032","YF032",12.94444444,"13-Dec","FP",25,50,"certain"
"1033","YF032",12.94444444,"13-Dec","FP",10,20,"certain"
"1034","YF032",12.94444444,"13-Dec","FP",90,5,"certain"
"1035","YF032",12.94444444,"13-Dec","FP",25,40,"certain"
"1036","YF032",12.94444444,"13-Dec","FP",50,5,"certain"
"1037","YF032",12.94444444,"13-Dec","FP",90,50,"chance"
"1038","YF032",12.94444444,"13-Dec","FP",10,30,"certain"
"1039","YF032",12.94444444,"13-Dec","FP",90,30,"chance"
"1040","YF032",12.94444444,"13-Dec","FP",50,30,"certain"
"1041","YF032",12.94444444,"13-Dec","FP",75,50,"chance"
"1042","YF032",12.94444444,"13-Dec","FP",10,10,"certain"
"1043","YF032",12.94444444,"13-Dec","FP",90,10,"chance"
"1044","YF032",12.94444444,"13-Dec","FP",50,10,"certain"
"1045","YF032",12.94444444,"13-Dec","FP",50,40,"certain"
"1046","YF032",12.94444444,"13-Dec","FP",25,20,"certain"
"1047","YF032",12.94444444,"13-Dec","FP",10,50,"certain"
"1048","YF032",12.94444444,"13-Dec","FP",75,20,"chance"
"1049","YF032",12.94444444,"13-Dec","FP",90,40,"chance"
"1050","YF032",12.94444444,"13-Dec","FP",90,100,"chance"
"1051","YF033",14.72777778,"14-17","FP",10,20,"certain"
"1052","YF033",14.72777778,"14-17","FP",25,30,"certain"
"1053","YF033",14.72777778,"14-17","FP",90,20,"chance"
"1054","YF033",14.72777778,"14-17","FP",50,100,"chance"
"1055","YF033",14.72777778,"14-17","FP",90,5,"certain"
"1056","YF033",14.72777778,"14-17","FP",75,10,"certain"
"1057","YF033",14.72777778,"14-17","FP",10,100,"chance"
"1058","YF033",14.72777778,"14-17","FP",50,50,"chance"
"1059","YF033",14.72777778,"14-17","FP",25,100,"chance"
"1060","YF033",14.72777778,"14-17","FP",75,100,"chance"
"1061","YF033",14.72777778,"14-17","FP",50,20,"chance"
"1062","YF033",14.72777778,"14-17","FP",25,5,"certain"
"1063","YF033",14.72777778,"14-17","FP",50,40,"chance"
"1064","YF033",14.72777778,"14-17","FP",90,30,"chance"
"1065","YF033",14.72777778,"14-17","FP",90,50,"chance"
"1066","YF033",14.72777778,"14-17","FP",10,40,"certain"
"1067","YF033",14.72777778,"14-17","FP",75,30,"chance"
"1068","YF033",14.72777778,"14-17","FP",25,10,"certain"
"1069","YF033",14.72777778,"14-17","FP",25,50,"certain"
"1070","YF033",14.72777778,"14-17","FP",90,40,"chance"
"1071","YF033",14.72777778,"14-17","FP",75,5,"chance"
"1072","YF033",14.72777778,"14-17","FP",10,5,"certain"
"1073","YF033",14.72777778,"14-17","FP",10,50,"certain"
"1074","YF033",14.72777778,"14-17","FP",50,10,"certain"
"1075","YF033",14.72777778,"14-17","FP",50,5,"certain"
"1076","YF033",14.72777778,"14-17","FP",25,20,"certain"
"1077","YF033",14.72777778,"14-17","FP",90,10,"chance"
"1078","YF033",14.72777778,"14-17","FP",50,30,"chance"
"1079","YF033",14.72777778,"14-17","FP",75,50,"chance"
"1080","YF033",14.72777778,"14-17","FP",25,40,"certain"
"1081","YF033",14.72777778,"14-17","FP",90,100,"chance"
"1082","YF033",14.72777778,"14-17","FP",75,20,"chance"
"1083","YF033",14.72777778,"14-17","FP",10,10,"certain"
"1084","YF033",14.72777778,"14-17","FP",10,30,"certain"
"1085","YF033",14.72777778,"14-17","FP",75,40,"chance"
"1086","YF034",14.28888889,"14-17","FP",90,10,"chance"
"1087","YF034",14.28888889,"14-17","FP",25,50,"certain"
"1088","YF034",14.28888889,"14-17","FP",90,100,"chance"
"1089","YF034",14.28888889,"14-17","FP",50,20,"certain"
"1090","YF034",14.28888889,"14-17","FP",10,100,"certain"
"1091","YF034",14.28888889,"14-17","FP",50,5,"certain"
"1092","YF034",14.28888889,"14-17","FP",75,20,"chance"
"1093","YF034",14.28888889,"14-17","FP",50,30,"chance"
"1094","YF034",14.28888889,"14-17","FP",90,5,"certain"
"1095","YF034",14.28888889,"14-17","FP",90,30,"chance"
"1096","YF034",14.28888889,"14-17","FP",75,50,"chance"
"1097","YF034",14.28888889,"14-17","FP",25,5,"certain"
"1098","YF034",14.28888889,"14-17","FP",10,30,"certain"
"1099","YF034",14.28888889,"14-17","FP",25,20,"certain"
"1100","YF034",14.28888889,"14-17","FP",10,5,"certain"
"1101","YF034",14.28888889,"14-17","FP",10,10,"certain"
"1102","YF034",14.28888889,"14-17","FP",10,50,"certain"
"1103","YF034",14.28888889,"14-17","FP",75,10,"certain"
"1104","YF034",14.28888889,"14-17","FP",25,10,"certain"
"1105","YF034",14.28888889,"14-17","FP",90,40,"chance"
"1106","YF034",14.28888889,"14-17","FP",10,20,"certain"
"1107","YF034",14.28888889,"14-17","FP",10,40,"certain"
"1108","YF034",14.28888889,"14-17","FP",90,50,"chance"
"1109","YF034",14.28888889,"14-17","FP",90,20,"chance"
"1110","YF034",14.28888889,"14-17","FP",50,50,"certain"
"1111","YF034",14.28888889,"14-17","FP",75,40,"chance"
"1112","YF034",14.28888889,"14-17","FP",75,30,"certain"
"1113","YF034",14.28888889,"14-17","FP",25,30,"certain"
"1114","YF034",14.28888889,"14-17","FP",25,40,"certain"
"1115","YF034",14.28888889,"14-17","FP",25,100,"certain"
"1116","YF034",14.28888889,"14-17","FP",50,10,"certain"
"1117","YF034",14.28888889,"14-17","FP",75,100,"chance"
"1118","YF034",14.28888889,"14-17","FP",50,40,"certain"
"1119","YF034",14.28888889,"14-17","FP",75,5,"certain"
"1120","YF034",14.28888889,"14-17","FP",50,100,"certain"
"1121","YF035",14.25555556,"14-17","FP",90,30,"chance"
"1122","YF035",14.25555556,"14-17","FP",75,20,"chance"
"1123","YF035",14.25555556,"14-17","FP",10,5,"certain"
"1124","YF035",14.25555556,"14-17","FP",50,5,"certain"
"1125","YF035",14.25555556,"14-17","FP",50,100,"chance"
"1126","YF035",14.25555556,"14-17","FP",25,20,"chance"
"1127","YF035",14.25555556,"14-17","FP",25,30,"chance"
"1128","YF035",14.25555556,"14-17","FP",50,30,"chance"
"1129","YF035",14.25555556,"14-17","FP",25,50,"chance"
"1130","YF035",14.25555556,"14-17","FP",10,50,"certain"
"1131","YF035",14.25555556,"14-17","FP",90,40,"chance"
"1132","YF035",14.25555556,"14-17","FP",90,100,"chance"
"1133","YF035",14.25555556,"14-17","FP",75,50,"chance"
"1134","YF035",14.25555556,"14-17","FP",75,100,"chance"
"1135","YF035",14.25555556,"14-17","FP",25,5,"certain"
"1136","YF035",14.25555556,"14-17","FP",10,20,"certain"
"1137","YF035",14.25555556,"14-17","FP",25,40,"certain"
"1138","YF035",14.25555556,"14-17","FP",90,5,"certain"
"1139","YF035",14.25555556,"14-17","FP",10,10,"certain"
"1140","YF035",14.25555556,"14-17","FP",10,30,"certain"
"1141","YF035",14.25555556,"14-17","FP",75,40,"chance"
"1142","YF035",14.25555556,"14-17","FP",75,10,"chance"
"1143","YF035",14.25555556,"14-17","FP",10,40,"chance"
"1144","YF035",14.25555556,"14-17","FP",50,50,"chance"
"1145","YF035",14.25555556,"14-17","FP",10,100,"chance"
"1146","YF035",14.25555556,"14-17","FP",50,20,"chance"
"1147","YF035",14.25555556,"14-17","FP",50,10,"chance"
"1148","YF035",14.25555556,"14-17","FP",50,40,"chance"
"1149","YF035",14.25555556,"14-17","FP",90,10,"chance"
"1150","YF035",14.25555556,"14-17","FP",75,30,"chance"
"1151","YF035",14.25555556,"14-17","FP",25,10,"certain"
"1152","YF035",14.25555556,"14-17","FP",90,50,"chance"
"1153","YF035",14.25555556,"14-17","FP",90,20,"chance"
"1154","YF035",14.25555556,"14-17","FP",75,5,"certain"
"1155","YF035",14.25555556,"14-17","FP",25,100,"chance"
"1156","YF036",14.11944444,"14-17","FP",50,5,"certain"
"1157","YF036",14.11944444,"14-17","FP",90,100,"chance"
"1158","YF036",14.11944444,"14-17","FP",10,30,"certain"
"1159","YF036",14.11944444,"14-17","FP",25,50,"certain"
"1160","YF036",14.11944444,"14-17","FP",50,30,"chance"
"1161","YF036",14.11944444,"14-17","FP",25,20,"certain"
"1162","YF036",14.11944444,"14-17","FP",25,40,"certain"
"1163","YF036",14.11944444,"14-17","FP",10,100,"chance"
"1164","YF036",14.11944444,"14-17","FP",75,20,"chance"
"1165","YF036",14.11944444,"14-17","FP",10,5,"certain"
"1166","YF036",14.11944444,"14-17","FP",10,50,"certain"
"1167","YF036",14.11944444,"14-17","FP",50,50,"chance"
"1168","YF036",14.11944444,"14-17","FP",25,10,"certain"
"1169","YF036",14.11944444,"14-17","FP",90,50,"chance"
"1170","YF036",14.11944444,"14-17","FP",10,20,"certain"
"1171","YF036",14.11944444,"14-17","FP",50,100,"chance"
"1172","YF036",14.11944444,"14-17","FP",25,30,"certain"
"1173","YF036",14.11944444,"14-17","FP",90,10,"chance"
"1174","YF036",14.11944444,"14-17","FP",25,5,"certain"
"1175","YF036",14.11944444,"14-17","FP",75,50,"chance"
"1176","YF036",14.11944444,"14-17","FP",75,100,"chance"
"1177","YF036",14.11944444,"14-17","FP",10,40,"certain"
"1178","YF036",14.11944444,"14-17","FP",50,20,"chance"
"1179","YF036",14.11944444,"14-17","FP",50,40,"chance"
"1180","YF036",14.11944444,"14-17","FP",90,30,"chance"
"1181","YF036",14.11944444,"14-17","FP",90,20,"chance"
"1182","YF036",14.11944444,"14-17","FP",25,100,"chance"
"1183","YF036",14.11944444,"14-17","FP",90,5,"certain"
"1184","YF036",14.11944444,"14-17","FP",10,10,"certain"
"1185","YF036",14.11944444,"14-17","FP",90,40,"chance"
"1186","YF036",14.11944444,"14-17","FP",75,40,"chance"
"1187","YF036",14.11944444,"14-17","FP",75,30,"chance"
"1188","YF036",14.11944444,"14-17","FP",50,10,"chance"
"1189","YF036",14.11944444,"14-17","FP",75,10,"chance"
"1190","YF036",14.11944444,"14-17","FP",75,5,"certain"
"1191","YF037",16.94722222,"14-17","FP",50,50,"chance"
"1192","YF037",16.94722222,"14-17","FP",75,50,"chance"
"1193","YF037",16.94722222,"14-17","FP",10,20,"certain"
"1194","YF037",16.94722222,"14-17","FP",10,50,"certain"
"1195","YF037",16.94722222,"14-17","FP",75,10,"chance"
"1196","YF037",16.94722222,"14-17","FP",90,5,"certain"
"1197","YF037",16.94722222,"14-17","FP",25,5,"certain"
"1198","YF037",16.94722222,"14-17","FP",25,10,"certain"
"1199","YF037",16.94722222,"14-17","FP",50,100,"chance"
"1200","YF037",16.94722222,"14-17","FP",75,100,"chance"
"1201","YF037",16.94722222,"14-17","FP",90,50,"chance"
"1202","YF037",16.94722222,"14-17","FP",75,30,"chance"
"1203","YF037",16.94722222,"14-17","FP",90,10,"chance"
"1204","YF037",16.94722222,"14-17","FP",50,40,"chance"
"1205","YF037",16.94722222,"14-17","FP",25,100,"chance"
"1206","YF037",16.94722222,"14-17","FP",50,5,"certain"
"1207","YF037",16.94722222,"14-17","FP",10,5,"certain"
"1208","YF037",16.94722222,"14-17","FP",10,10,"certain"
"1209","YF037",16.94722222,"14-17","FP",75,5,"certain"
"1210","YF037",16.94722222,"14-17","FP",90,40,"chance"
"1211","YF037",16.94722222,"14-17","FP",25,50,"chance"
"1212","YF037",16.94722222,"14-17","FP",50,30,"chance"
"1213","YF037",16.94722222,"14-17","FP",10,100,"chance"
"1214","YF037",16.94722222,"14-17","FP",50,20,"chance"
"1215","YF037",16.94722222,"14-17","FP",25,30,"chance"
"1216","YF037",16.94722222,"14-17","FP",75,40,"chance"
"1217","YF037",16.94722222,"14-17","FP",90,30,"chance"
"1218","YF037",16.94722222,"14-17","FP",50,10,"chance"
"1219","YF037",16.94722222,"14-17","FP",90,100,"chance"
"1220","YF037",16.94722222,"14-17","FP",10,40,"certain"
"1221","YF037",16.94722222,"14-17","FP",10,30,"certain"
"1222","YF037",16.94722222,"14-17","FP",25,40,"certain"
"1223","YF037",16.94722222,"14-17","FP",90,20,"chance"
"1224","YF037",16.94722222,"14-17","FP",25,20,"certain"
"1225","YF037",16.94722222,"14-17","FP",75,20,"chance"
"1226","YF038",17.20277778,"14-17","FP",90,20,"chance"
"1227","YF038",17.20277778,"14-17","FP",10,20,"certain"
"1228","YF038",17.20277778,"14-17","FP",75,10,"chance"
"1229","YF038",17.20277778,"14-17","FP",75,100,"chance"
"1230","YF038",17.20277778,"14-17","FP",25,10,"certain"
"1231","YF038",17.20277778,"14-17","FP",90,50,"chance"
"1232","YF038",17.20277778,"14-17","FP",90,5,"certain"
"1233","YF038",17.20277778,"14-17","FP",50,20,"certain"
"1234","YF038",17.20277778,"14-17","FP",25,100,"certain"
"1235","YF038",17.20277778,"14-17","FP",25,5,"certain"
"1236","YF038",17.20277778,"14-17","FP",75,50,"chance"
"1237","YF038",17.20277778,"14-17","FP",50,5,"certain"
"1238","YF038",17.20277778,"14-17","FP",90,10,"chance"
"1239","YF038",17.20277778,"14-17","FP",10,10,"certain"
"1240","YF038",17.20277778,"14-17","FP",75,5,"chance"
"1241","YF038",17.20277778,"14-17","FP",75,30,"chance"
"1242","YF038",17.20277778,"14-17","FP",25,30,"certain"
"1243","YF038",17.20277778,"14-17","FP",90,30,"chance"
"1244","YF038",17.20277778,"14-17","FP",10,100,"certain"
"1245","YF038",17.20277778,"14-17","FP",25,50,"certain"
"1246","YF038",17.20277778,"14-17","FP",10,5,"certain"
"1247","YF038",17.20277778,"14-17","FP",50,50,"chance"
"1248","YF038",17.20277778,"14-17","FP",90,100,"chance"
"1249","YF038",17.20277778,"14-17","FP",10,30,"certain"
"1250","YF038",17.20277778,"14-17","FP",50,40,"chance"
"1251","YF038",17.20277778,"14-17","FP",50,10,"chance"
"1252","YF038",17.20277778,"14-17","FP",10,50,"certain"
"1253","YF038",17.20277778,"14-17","FP",50,30,"certain"
"1254","YF038",17.20277778,"14-17","FP",10,40,"certain"
"1255","YF038",17.20277778,"14-17","FP",25,40,"certain"
"1256","YF038",17.20277778,"14-17","FP",75,40,"chance"
"1257","YF038",17.20277778,"14-17","FP",75,20,"chance"
"1258","YF038",17.20277778,"14-17","FP",50,100,"chance"
"1259","YF038",17.20277778,"14-17","FP",90,40,"chance"
"1260","YF038",17.20277778,"14-17","FP",25,20,"certain"
"1261","YF039",12.27777778,"13-Dec","FP",50,5,"certain"
"1262","YF039",12.27777778,"13-Dec","FP",75,20,"chance"
"1263","YF039",12.27777778,"13-Dec","FP",25,20,"certain"
"1264","YF039",12.27777778,"13-Dec","FP",90,20,"chance"
"1265","YF039",12.27777778,"13-Dec","FP",50,20,"certain"
"1266","YF039",12.27777778,"13-Dec","FP",10,30,"certain"
"1267","YF039",12.27777778,"13-Dec","FP",90,10,"chance"
"1268","YF039",12.27777778,"13-Dec","FP",75,50,"chance"
"1269","YF039",12.27777778,"13-Dec","FP",25,10,"certain"
"1270","YF039",12.27777778,"13-Dec","FP",10,5,"certain"
"1271","YF039",12.27777778,"13-Dec","FP",25,50,"certain"
"1272","YF039",12.27777778,"13-Dec","FP",90,5,"certain"
"1273","YF039",12.27777778,"13-Dec","FP",10,100,"certain"
"1274","YF039",12.27777778,"13-Dec","FP",50,30,"certain"
"1275","YF039",12.27777778,"13-Dec","FP",50,100,"certain"
"1276","YF039",12.27777778,"13-Dec","FP",50,50,"chance"
"1277","YF039",12.27777778,"13-Dec","FP",90,30,"chance"
"1278","YF039",12.27777778,"13-Dec","FP",90,40,"chance"
"1279","YF039",12.27777778,"13-Dec","FP",10,50,"certain"
"1280","YF039",12.27777778,"13-Dec","FP",25,40,"certain"
"1281","YF039",12.27777778,"13-Dec","FP",75,40,"chance"
"1282","YF039",12.27777778,"13-Dec","FP",75,5,"chance"
"1283","YF039",12.27777778,"13-Dec","FP",10,40,"certain"
"1284","YF039",12.27777778,"13-Dec","FP",25,30,"certain"
"1285","YF039",12.27777778,"13-Dec","FP",90,50,"chance"
"1286","YF039",12.27777778,"13-Dec","FP",10,20,"certain"
"1287","YF039",12.27777778,"13-Dec","FP",75,10,"chance"
"1288","YF039",12.27777778,"13-Dec","FP",25,5,"certain"
"1289","YF039",12.27777778,"13-Dec","FP",75,30,"chance"
"1290","YF039",12.27777778,"13-Dec","FP",50,40,"certain"
"1291","YF039",12.27777778,"13-Dec","FP",75,100,"chance"
"1292","YF039",12.27777778,"13-Dec","FP",10,10,"certain"
"1293","YF039",12.27777778,"13-Dec","FP",25,100,"certain"
"1294","YF039",12.27777778,"13-Dec","FP",90,100,"chance"
"1295","YF039",12.27777778,"13-Dec","FP",50,10,"certain"
"1296","YF040",12.27777778,"13-Dec","FP",90,5,"chance"
"1297","YF040",12.27777778,"13-Dec","FP",10,20,"certain"
"1298","YF040",12.27777778,"13-Dec","FP",25,5,"certain"
"1299","YF040",12.27777778,"13-Dec","FP",50,100,"chance"
"1300","YF040",12.27777778,"13-Dec","FP",75,100,"chance"
"1301","YF040",12.27777778,"13-Dec","FP",75,10,"chance"
"1302","YF040",12.27777778,"13-Dec","FP",50,20,"certain"
"1303","YF040",12.27777778,"13-Dec","FP",75,5,"certain"
"1304","YF040",12.27777778,"13-Dec","FP",50,5,"certain"
"1305","YF040",12.27777778,"13-Dec","FP",90,20,"chance"
"1306","YF040",12.27777778,"13-Dec","FP",10,5,"certain"
"1307","YF040",12.27777778,"13-Dec","FP",25,100,"chance"
"1308","YF040",12.27777778,"13-Dec","FP",75,50,"chance"
"1309","YF040",12.27777778,"13-Dec","FP",50,50,"certain"
"1310","YF040",12.27777778,"13-Dec","FP",75,20,"chance"
"1311","YF040",12.27777778,"13-Dec","FP",75,30,"chance"
"1312","YF040",12.27777778,"13-Dec","FP",50,10,"certain"
"1313","YF040",12.27777778,"13-Dec","FP",25,50,"certain"
"1314","YF040",12.27777778,"13-Dec","FP",10,100,"certain"
"1315","YF040",12.27777778,"13-Dec","FP",10,10,"certain"
"1316","YF040",12.27777778,"13-Dec","FP",90,50,"chance"
"1317","YF040",12.27777778,"13-Dec","FP",25,30,"certain"
"1318","YF040",12.27777778,"13-Dec","FP",90,30,"chance"
"1319","YF040",12.27777778,"13-Dec","FP",10,30,"certain"
"1320","YF040",12.27777778,"13-Dec","FP",25,10,"certain"
"1321","YF040",12.27777778,"13-Dec","FP",50,40,"certain"
"1322","YF040",12.27777778,"13-Dec","FP",50,30,"certain"
"1323","YF040",12.27777778,"13-Dec","FP",90,100,"chance"
"1324","YF040",12.27777778,"13-Dec","FP",25,20,"certain"
"1325","YF040",12.27777778,"13-Dec","FP",90,10,"chance"
"1326","YF040",12.27777778,"13-Dec","FP",75,40,"chance"
"1327","YF040",12.27777778,"13-Dec","FP",25,40,"certain"
"1328","YF040",12.27777778,"13-Dec","FP",10,40,"certain"
"1329","YF040",12.27777778,"13-Dec","FP",10,50,"certain"
"1330","YF040",12.27777778,"13-Dec","FP",90,40,"chance"
"1331","YF222",19.73888889,"18+","FP",10,100,"chance"
"1332","YF222",19.73888889,"18+","FP",10,20,"chance"
